12.676767676767676,1.0,1.0,37.88535815720651
18.535353535353536,0.0,1.0,-8.159630710071283
13.282828282828282,1.0,1.0,38.546046270123874
10.454545454545453,1.0,1.0,23.320504193566855
20.353535353535353,0.0,0.0,-8.413804994885801
19.141414141414142,0.0,0.0,-8.234889607948766
23.585858585858585,1.0,0.0,65.514572323096
9.242424242424242,0.0,1.0,-4.6970052589041185
8.030303030303031,0.0,1.0,-3.158329372042444
13.686868686868687,1.0,0.0,34.320096100018176
6.414141414141414,0.0,0.0,-2.264165400429011
23.585858585858585,0.0,1.0,-10.291882079763468
7.020202020202021,0.0,0.0,-2.7143474339845106
24.19191919191919,1.0,1.0,67.91838101097703
17.323232323232325,0.0,0.0,-7.675290458159735
19.343434343434343,1.0,1.0,60.75991836481541
12.474747474747474,0.0,0.0,-5.585159672229394
20.95959595959596,0.0,0.0,-8.987518989100833
22.575757575757574,0.0,1.0,-10.402829085596876
8.232323232323232,1.0,1.0,13.502334768071341
7.424242424242424,0.0,0.0,-3.5872947905360903
15.707070707070708,0.0,1.0,-7.004392102928578
18.535353535353536,1.0,0.0,56.002903961573246
5.606060606060606,1.0,0.0,15.456374567147702
10.454545454545453,0.0,1.0,-3.787942417782122
20.15151515151515,0.0,1.0,-8.670466822139058
16.515151515151516,1.0,0.0,45.20772535464821
7.222222222222222,0.0,1.0,-3.0315118688218443
11.06060606060606,0.0,1.0,-4.702241444156026
5.202020202020202,0.0,0.0,-1.6726022909603466
14.696969696969697,0.0,0.0,-6.245159403832276
6.818181818181818,0.0,1.0,-1.8986907711437078
11.262626262626263,0.0,1.0,-4.62778908642549
5.808080808080808,1.0,1.0,15.777147424963882
12.070707070707071,1.0,1.0,38.04038825041172
21.161616161616163,0.0,1.0,-8.592691152462077
20.555555555555557,0.0,1.0,-8.381705559615392
16.717171717171716,1.0,1.0,47.33707144143538
18.333333333333336,0.0,0.0,-7.5595706958266415
22.171717171717173,0.0,1.0,-9.585365718457812
11.868686868686869,0.0,0.0,-4.911372074018579
21.96969696969697,1.0,1.0,62.65511327284287
7.626262626262626,0.0,1.0,-2.556371641679691
9.040404040404042,1.0,1.0,25.007004607969982
21.363636363636363,0.0,0.0,-9.94338944652058
21.767676767676768,1.0,1.0,59.64816770619476
9.646464646464647,0.0,1.0,-4.024748052322249
14.09090909090909,1.0,1.0,39.69359922263109
8.434343434343434,0.0,1.0,-3.3113564203932113
17.929292929292927,1.0,1.0,49.65482654247541
6.01010101010101,0.0,0.0,-1.8113422908874481
19.949494949494948,0.0,0.0,-7.690159825358922
13.484848484848484,0.0,0.0,-5.160763370427954
13.88888888888889,0.0,1.0,-5.720720183353233
18.13131313131313,0.0,0.0,-7.433652013941725
7.020202020202021,1.0,1.0,22.349106897879505
20.757575757575758,0.0,1.0,-8.848996275844687
16.313131313131315,0.0,0.0,-7.210467279558515
9.848484848484848,1.0,1.0,30.01057720147655
14.09090909090909,0.0,0.0,-5.479368375719777
11.06060606060606,1.0,0.0,32.578433136416656
18.939393939393938,0.0,0.0,-8.23641280695817
10.858585858585858,1.0,0.0,27.49229536947562
6.212121212121212,0.0,0.0,-2.166029075832735
7.828282828282829,1.0,1.0,19.016736735911692
10.656565656565657,0.0,0.0,-4.481439978765136
16.11111111111111,1.0,0.0,45.2431277910687
13.080808080808081,1.0,0.0,30.859454699728296
21.767676767676768,0.0,1.0,-9.702477295029896
16.11111111111111,0.0,1.0,-6.830057345732447
13.282828282828282,0.0,0.0,-4.9827758607109
19.343434343434343,0.0,1.0,-7.59210781216245
15.909090909090908,0.0,1.0,-7.299113008560324
19.545454545454547,1.0,0.0,55.579863720145624
15.303030303030303,1.0,0.0,41.210548321953304
24.595959595959595,1.0,1.0,65.64138877582072
5.0,1.0,1.0,11.733429585300957
23.98989898989899,0.0,1.0,-11.144973400672825
